"CubeId";"SNB20@SNB.CTR.REAL"
"PublishingDate";"2023-11-07 08:55"

"Date";"frequency";"DEFL";"CTRY";"Value"
"2008-10";"P1M";"CPI";"AU";"100.74841375"
"2008-10";"P1M";"CPI";"BE";"90.28282327"
"2008-10";"P1M";"CPI";"BG";"65.39239207"
"2008-10";"P1M";"CPI";"BR";"103.01164989"
"2008-10";"P1M";"CPI";"CA";"104.43024629"
"2008-10";"P1M";"CPI";"CL";"128.39019879"
"2008-10";"P1M";"CPI";"CN";"110.13645519"
"2008-10";"P1M";"CPI";"CYP";"87.68227688"
"2008-10";"P1M";"CPI";"CZ";"62.0271678"
"2008-10";"P1M";"CPI";"DE";"94.74679172"
"2008-10";"P1M";"CPI";"DK";"92.03086404"
"2008-10";"P1M";"CPI";"EE";"74.81788767"
"2008-10";"P1M";"CPI";"EG";"126.70919469"
"2008-10";"P1M";"CPI";"ES";"84.59968395"
"2008-10";"P1M";"CPI";"FI";"94.58978809"
"2008-10";"P1M";"CPI";"FR";"93.10882808"
"2008-10";"P1M";"CPI";"GB";"117.47244015"
"2008-10";"P1M";"CPI";"GR";"83.89793755"
"2008-10";"P1M";"CPI";"HK";"157.9329644"
"2008-10";"P1M";"CPI";"HR";"80.92220922"
"2008-10";"P1M";"CPI";"HU";"69.45199153"
"2008-10";"P1M";"CPI";"IE";"81.53388785"
"2008-10";"P1M";"CPI";"ILS";"122.51251987"
"2008-10";"P1M";"CPI";"IN";"110.00648094"
"2008-10";"P1M";"CPI";"IT";"89.98442011"
"2008-10";"P1M";"CPI";"JO";"108.14983845"
"2008-10";"P1M";"CPI";"JP";"142.61949229"
"2008-10";"P1M";"CPI";"KR";"135.24682173"
"2008-10";"P1M";"CPI";"LT";"79.89358101"
"2008-10";"P1M";"CPI";"LU";"89.90650055"
"2008-10";"P1M";"CPI";"LV";"81.32015362"
"2008-10";"P1M";"CPI";"MTL";"92.43024493"
"2008-10";"P1M";"CPI";"MX";"150.40545965"
"2008-10";"P1M";"CPI";"MY";"120.46028943"
"2008-10";"P1M";"CPI";"NL";"91.81623056"
"2008-10";"P1M";"CPI";"NO";"97.47580088"
"2008-10";"P1M";"CPI";"NZ";"91.82998488"
"2008-10";"P1M";"CPI";"PE";"114.86658922"
"2008-10";"P1M";"CPI";"PH";"106.38194193"
"2008-10";"P1M";"CPI";"PL";"82.26563053"
"2008-10";"P1M";"CPI";"PT";"86.97031585"
"2008-10";"P1M";"CPI";"RO";"71.24225175"
"2008-10";"P1M";"CPI";"RU";"58.61989641"
"2008-10";"P1M";"CPI";"SA";"131.20882924"
"2008-10";"P1M";"CPI";"SE";"105.93531415"
"2008-10";"P1M";"CPI";"SG";"119.48162398"
"2008-10";"P1M";"CPI";"SI";"85.73639781"
"2008-10";"P1M";"CPI";"SK";"51.60446683"
"2008-10";"P1M";"CPI";"TH";"102.35350222"
"2008-10";"P1M";"CPI";"TR";"91.4648291"
"2008-10";"P1M";"CPI";"US";"129.50544447"
"2008-10";"P1M";"CPI";"ZA";"136.18840422"
"2008-11";"P1M";"CPI";"AR";"236.4762798"
"2008-11";"P1M";"CPI";"AT";"92.11985555"
"2008-11";"P1M";"CPI";"AU";"100.89460513"
"2008-11";"P1M";"CPI";"BE";"90.42122495"
"2008-11";"P1M";"CPI";"BG";"65.3479"
"2008-11";"P1M";"CPI";"BR";"102.05392513"
"2008-11";"P1M";"CPI";"CA";"103.66220694"
"2008-11";"P1M";"CPI";"CL";"127.27584423"
"2008-11";"P1M";"CPI";"CN";"105.58287075"
"2008-11";"P1M";"CPI";"CYP";"87.93901799"
"2008-11";"P1M";"CPI";"CZ";"63.01580278"
"2008-11";"P1M";"CPI";"DE";"94.67054378"
"2008-11";"P1M";"CPI";"DK";"91.68427775"
"2008-11";"P1M";"CPI";"EE";"74.65074202"
"2008-11";"P1M";"CPI";"EG";"119.6095406"
"2008-11";"P1M";"CPI";"ES";"84.71096342"
"2008-11";"P1M";"CPI";"FI";"94.45078455"
"2008-11";"P1M";"CPI";"FR";"93.19314852"
"2008-11";"P1M";"CPI";"GB";"123.33371115"
"2008-11";"P1M";"CPI";"GR";"83.76501423"
"2008-11";"P1M";"CPI";"HK";"147.94416511"
"2008-11";"P1M";"CPI";"HR";"80.63007732"
"2008-11";"P1M";"CPI";"HU";"70.86687228"
"2008-11";"P1M";"CPI";"IE";"81.92939239"
"2008-11";"P1M";"CPI";"ILS";"123.8391069"
"2008-11";"P1M";"CPI";"IN";"105.72234044"
"2008-11";"P1M";"CPI";"IT";"89.85190135"
"2008-11";"P1M";"CPI";"JO";"103.86318524"
"2008-11";"P1M";"CPI";"JP";"132.28526866"
"2008-11";"P1M";"CPI";"KR";"136.30725106"
"2008-11";"P1M";"CPI";"LT";"79.69145656"
"2008-11";"P1M";"CPI";"LU";"90.22582175"
"2008-11";"P1M";"CPI";"LV";"81.17614636"
"2008-11";"P1M";"CPI";"MTL";"92.00261736"
"2008-11";"P1M";"CPI";"MX";"148.77089928"
"2008-11";"P1M";"CPI";"MY";"118.24704347"
"2008-11";"P1M";"CPI";"NL";"91.55379562"
"2008-11";"P1M";"CPI";"NO";"100.47731047"
"2008-11";"P1M";"CPI";"NZ";"94.43959205"
"2008-11";"P1M";"CPI";"PE";"109.63154461"
"2008-11";"P1M";"CPI";"PH";"103.74363758"
"2008-11";"P1M";"CPI";"PL";"85.53509559"
"2008-11";"P1M";"CPI";"PT";"87.05379965"
"2008-11";"P1M";"CPI";"RO";"71.35929482"
"2008-11";"P1M";"CPI";"RU";"57.27023676"
"2008-11";"P1M";"CPI";"SA";"125.23855437"
"2008-11";"P1M";"CPI";"SE";"109.45508274"
"2008-11";"P1M";"CPI";"SG";"116.20221052"
"2008-11";"P1M";"CPI";"SI";"86.09158845"
"2008-11";"P1M";"CPI";"SK";"51.25617743"
"2008-11";"P1M";"CPI";"TH";"100.26208165"
"2008-11";"P1M";"CPI";"TR";"94.69738193"
"2008-11";"P1M";"CPI";"US";"125.4830831"
"2008-11";"P1M";"CPI";"ZA";"135.3835529"
"2008-12";"P1M";"CPI";"AR";"252.54088123"
"2008-12";"P1M";"CPI";"AT";"90.71919982"
"2008-12";"P1M";"CPI";"AU";"102.80212845"
"2008-12";"P1M";"CPI";"BE";"89.02809712"
"2008-12";"P1M";"CPI";"BG";"64.38457497"
"2008-12";"P1M";"CPI";"BR";"112.59596425"
"2008-12";"P1M";"CPI";"CA";"109.90867777"
"2008-12";"P1M";"CPI";"CL";"133.6265037"
"2008-12";"P1M";"CPI";"CN";"110.87926904"
"2008-12";"P1M";"CPI";"CYP";"87.15950859"
"2008-12";"P1M";"CPI";"CZ";"64.57987259"
"2008-12";"P1M";"CPI";"DE";"93.12969245"
"2008-12";"P1M";"CPI";"DK";"90.25573272"
"2008-12";"P1M";"CPI";"EE";"73.39950286"
"2008-12";"P1M";"CPI";"EG";"124.7057883"
"2008-12";"P1M";"CPI";"ES";"83.64095459"
"2008-12";"P1M";"CPI";"FI";"93.08284631"
"2008-12";"P1M";"CPI";"FR";"91.90998213"
"2008-12";"P1M";"CPI";"GB";"132.85561981"
"2008-12";"P1M";"CPI";"GR";"82.68627429"
"2008-12";"P1M";"CPI";"HK";"154.36159385"
"2008-12";"P1M";"CPI";"HR";"80.45323916"
"2008-12";"P1M";"CPI";"HU";"69.41698895"
"2008-12";"P1M";"CPI";"IE";"81.26722194"
"2008-12";"P1M";"CPI";"ILS";"128.50848176"
"2008-12";"P1M";"CPI";"IN";"109.29685096"
"2008-12";"P1M";"CPI";"IT";"88.39830629"
"2008-12";"P1M";"CPI";"JO";"112.16650428"
"2008-12";"P1M";"CPI";"JP";"129.90483443"
"2008-12";"P1M";"CPI";"KR";"138.05176411"
"2008-12";"P1M";"CPI";"LT";"78.16439397"
"2008-12";"P1M";"CPI";"LU";"89.00195721"
"2008-12";"P1M";"CPI";"LV";"79.76097245"
"2008-12";"P1M";"CPI";"MTL";"90.55946819"
"2008-12";"P1M";"CPI";"MX";"157.86519827"
"2008-12";"P1M";"CPI";"MY";"122.7146962"
"2008-12";"P1M";"CPI";"NL";"90.10752202"
"2008-12";"P1M";"CPI";"NO";"105.99907258"
"2008-12";"P1M";"CPI";"NZ";"99.32249777"
"2008-12";"P1M";"CPI";"PE";"114.97697075"
"2008-12";"P1M";"CPI";"PH";"106.17213413"
"2008-12";"P1M";"CPI";"PL";"90.504975"
"2008-12";"P1M";"CPI";"PT";"85.85298902"
"2008-12";"P1M";"CPI";"RO";"72.64474741"
"2008-12";"P1M";"CPI";"RU";"61.11647635"
"2008-12";"P1M";"CPI";"SA";"129.94874156"
"2008-12";"P1M";"CPI";"SE";"116.36444608"
"2008-12";"P1M";"CPI";"SG";"118.84190563"
"2008-12";"P1M";"CPI";"SI";"84.90812626"
"2008-12";"P1M";"CPI";"SK";"50.06501983"
"2008-12";"P1M";"CPI";"TH";"105.53540269"
"2008-12";"P1M";"CPI";"TR";"95.69870225"
"2008-12";"P1M";"CPI";"US";"131.40309873"
"2008-12";"P1M";"CPI";"ZA";"138.58395317"
"2009-01";"P1M";"CPI";"AR";"257.13475353"
"2009-01";"P1M";"CPI";"AT";"93.0439892"
"2009-01";"P1M";"CPI";"AU";"102.62409559"
"2009-01";"P1M";"CPI";"BE";"91.25512253"
"2009-01";"P1M";"CPI";"BG";"65.77935284"
"2009-01";"P1M";"CPI";"BR";"109.07442219"
"2009-01";"P1M";"CPI";"CA";"110.13674872"
"2009-01";"P1M";"CPI";"CL";"129.96144324"
"2009-01";"P1M";"CPI";"CN";"111.6504001"
"2009-01";"P1M";"CPI";"CYP";"89.744422"
"2009-01";"P1M";"CPI";"CZ";"68.31733737"
"2009-01";"P1M";"CPI";"DE";"95.49623776"
"2009-01";"P1M";"CPI";"DK";"92.5977999"
"2009-01";"P1M";"CPI";"EE";"75.74707872"
"2009-01";"P1M";"CPI";"EG";"125.54348112"
"2009-01";"P1M";"CPI";"ES";"85.82906124"
"2009-01";"P1M";"CPI";"FI";"95.45145407"
"2009-01";"P1M";"CPI";"FR";"94.15894315"
"2009-01";"P1M";"CPI";"GB";"138.40666035"
"2009-01";"P1M";"CPI";"GR";"84.45494303"
"2009-01";"P1M";"CPI";"HK";"155.53748678"
"2009-01";"P1M";"CPI";"HR";"83.38975416"
"2009-01";"P1M";"CPI";"HU";"74.80769154"
"2009-01";"P1M";"CPI";"IE";"84.00405073"
"2009-01";"P1M";"CPI";"ILS";"130.81759279"
"2009-01";"P1M";"CPI";"IN";"109.36234625"
"2009-01";"P1M";"CPI";"IT";"90.77347837"
"2009-01";"P1M";"CPI";"JO";"113.75511471"
"2009-01";"P1M";"CPI";"JP";"130.78198664"
"2009-01";"P1M";"CPI";"KR";"139.22866515"
"2009-01";"P1M";"CPI";"LT";"78.40793074"
"2009-01";"P1M";"CPI";"LU";"91.43224457"
"2009-01";"P1M";"CPI";"LV";"80.2361128"
"2009-01";"P1M";"CPI";"MTL";"93.71678409"
"2009-01";"P1M";"CPI";"MX";"164.0571275"
"2009-01";"P1M";"CPI";"MY";"124.73825071"
"2009-01";"P1M";"CPI";"NL";"91.99138909"
"2009-01";"P1M";"CPI";"NO";"106.03021392"
"2009-01";"P1M";"CPI";"NZ";"101.444161"
"2009-01";"P1M";"CPI";"PE";"117.01804344"
"2009-01";"P1M";"CPI";"PH";"104.43954712"
"2009-01";"P1M";"CPI";"PL";"97.06521773"
"2009-01";"P1M";"CPI";"PT";"88.13194267"
"2009-01";"P1M";"CPI";"RO";"79.1962504"
"2009-01";"P1M";"CPI";"RU";"68.35717634"
"2009-01";"P1M";"CPI";"SA";"130.88227152"
"2009-01";"P1M";"CPI";"SE";"117.69350411"
"2009-01";"P1M";"CPI";"SG";"121.19407584"
"2009-01";"P1M";"CPI";"SI";"86.71624719"
"2009-01";"P1M";"CPI";"SK";"50.70459476"
"2009-01";"P1M";"CPI";"TH";"106.23240365"
"2009-01";"P1M";"CPI";"TR";"99.48191443"
"2009-01";"P1M";"CPI";"US";"132.27417146"
"2009-01";"P1M";"CPI";"ZA";"138.40594311"
"2009-02";"P1M";"CPI";"AR";"250.27346962"
"2009-02";"P1M";"CPI";"AT";"93.11659045"
"2009-02";"P1M";"CPI";"AU";"103.47038033"
"2009-02";"P1M";"CPI";"BE";"91.4706808"
"2009-02";"P1M";"CPI";"BG";"66.07190003"
"2009-02";"P1M";"CPI";"BR";"105.27554905"
"2009-02";"P1M";"CPI";"CA";"107.70184071"
"2009-02";"P1M";"CPI";"CL";"123.41684238"
"2009-02";"P1M";"CPI";"CN";"108.55848588"
"2009-02";"P1M";"CPI";"CYP";"89.94776396"
"2009-02";"P1M";"CPI";"CZ";"71.94922659"
"2009-02";"P1M";"CPI";"DE";"95.47324969"
"2009-02";"P1M";"CPI";"DK";"92.6317795"
"2009-02";"P1M";"CPI";"EE";"76.21712614"
"2009-02";"P1M";"CPI";"EG";"120.74463742"
"2009-02";"P1M";"CPI";"ES";"85.96128632"
"2009-02";"P1M";"CPI";"FI";"95.94334588"
"2009-02";"P1M";"CPI";"FR";"94.33658602"
"2009-02";"P1M";"CPI";"GB";"133.15875843"
"2009-02";"P1M";"CPI";"GR";"84.33144566"
"2009-02";"P1M";"CPI";"HK";"151.30857312"
"2009-02";"P1M";"CPI";"HR";"83.94232964"
"2009-02";"P1M";"CPI";"HU";"79.9840275"
"2009-02";"P1M";"CPI";"IE";"85.05207819"
"2009-02";"P1M";"CPI";"ILS";"132.30235619"
"2009-02";"P1M";"CPI";"IN";"106.12998822"
"2009-02";"P1M";"CPI";"IT";"90.86543307"
"2009-02";"P1M";"CPI";"JO";"109.96730764"
"2009-02";"P1M";"CPI";"JP";"129.08245776"
"2009-02";"P1M";"CPI";"KR";"141.73086515"
"2009-02";"P1M";"CPI";"LT";"78.3507115"
"2009-02";"P1M";"CPI";"LU";"91.23009861"
"2009-02";"P1M";"CPI";"LV";"79.65115682"
"2009-02";"P1M";"CPI";"MTL";"92.98614831"
"2009-02";"P1M";"CPI";"MX";"166.39395674"
"2009-02";"P1M";"CPI";"MY";"122.3817317"
"2009-02";"P1M";"CPI";"NL";"92.08927555"
"2009-02";"P1M";"CPI";"NO";"100.93808813"
"2009-02";"P1M";"CPI";"NZ";"104.88157798"
"2009-02";"P1M";"CPI";"PE";"116.24684891"
"2009-02";"P1M";"CPI";"PH";"101.46096822"
"2009-02";"P1M";"CPI";"PL";"106.67361812"
"2009-02";"P1M";"CPI";"PT";"88.403466"
"2009-02";"P1M";"CPI";"RO";"80.3262434"
"2009-02";"P1M";"CPI";"RU";"73.74450526"
"2009-02";"P1M";"CPI";"SA";"126.14831469"
"2009-02";"P1M";"CPI";"SE";"120.36445359"
"2009-02";"P1M";"CPI";"SG";"119.57693174"
"2009-02";"P1M";"CPI";"SI";"86.52297389"
"2009-02";"P1M";"CPI";"SK";"51.49272401"
"2009-02";"P1M";"CPI";"TH";"103.04104848"
"2009-02";"P1M";"CPI";"TR";"100.34353615"
"2009-02";"P1M";"CPI";"US";"127.23570151"
"2009-02";"P1M";"CPI";"ZA";"133.91833931"
"2009-03";"P1M";"CPI";"AR";"260.68142077"
"2009-03";"P1M";"CPI";"AT";"92.16518587"
"2009-03";"P1M";"CPI";"AU";"101.4148037"
"2009-03";"P1M";"CPI";"BE";"90.78060099"
"2009-03";"P1M";"CPI";"BG";"65.17009766"
"2009-03";"P1M";"CPI";"BR";"105.54072895"
"2009-03";"P1M";"CPI";"CA";"110.04692538"
"2009-03";"P1M";"CPI";"CL";"121.2029513"
"2009-03";"P1M";"CPI";"CN";"108.66562513"
"2009-03";"P1M";"CPI";"CYP";"88.20367445"
"2009-03";"P1M";"CPI";"CZ";"67.65607969"
"2009-03";"P1M";"CPI";"DE";"94.57175979"
"2009-03";"P1M";"CPI";"DK";"91.31087589"
"2009-03";"P1M";"CPI";"EE";"75.72812731"
"2009-03";"P1M";"CPI";"EG";"121.36883459"
"2009-03";"P1M";"CPI";"ES";"85.0162183"
"2009-03";"P1M";"CPI";"FI";"94.93113143"
"2009-03";"P1M";"CPI";"FR";"93.18254078"
"2009-03";"P1M";"CPI";"GB";"135.93638244"
"2009-03";"P1M";"CPI";"GR";"83.45587403"
"2009-03";"P1M";"CPI";"HK";"151.60448792"
"2009-03";"P1M";"CPI";"HR";"82.74509704"
"2009-03";"P1M";"CPI";"HU";"80.27518331"
"2009-03";"P1M";"CPI";"IE";"84.3336545"
"2009-03";"P1M";"CPI";"ILS";"134.68967913"
"2009-03";"P1M";"CPI";"IN";"110.34815947"
"2009-03";"P1M";"CPI";"IT";"89.63429437"
"2009-03";"P1M";"CPI";"JO";"110.83570123"
"2009-03";"P1M";"CPI";"JP";"137.37448655"
"2009-03";"P1M";"CPI";"KR";"143.0837309"
"2009-03";"P1M";"CPI";"LT";"77.44472256"
"2009-03";"P1M";"CPI";"LU";"90.25283501"
"2009-03";"P1M";"CPI";"LV";"78.94915621"
"2009-03";"P1M";"CPI";"MTL";"91.3759727"
"2009-03";"P1M";"CPI";"MX";"167.56267015"
"2009-03";"P1M";"CPI";"MY";"124.45048372"
"2009-03";"P1M";"CPI";"NL";"90.73584147"
"2009-03";"P1M";"CPI";"NO";"100.09519347"
"2009-03";"P1M";"CPI";"NZ";"102.000011"
"2009-03";"P1M";"CPI";"PE";"114.40142898"
"2009-03";"P1M";"CPI";"PH";"103.41433368"
"2009-03";"P1M";"CPI";"PL";"104.02098491"
"2009-03";"P1M";"CPI";"PT";"87.41241203"
"2009-03";"P1M";"CPI";"RO";"78.73094135"
"2009-03";"P1M";"CPI";"RU";"70.88900717"
"2009-03";"P1M";"CPI";"SA";"126.49231079"
"2009-03";"P1M";"CPI";"SE";"121.77589289"
"2009-03";"P1M";"CPI";"SG";"121.68058194"
"2009-03";"P1M";"CPI";"SI";"85.27941512"
"2009-03";"P1M";"CPI";"SK";"50.8544366"
"2009-03";"P1M";"CPI";"TH";"104.71025938"
"2009-03";"P1M";"CPI";"TR";"102.8514686"
"2009-03";"P1M";"CPI";"US";"128.23186212"
"2009-03";"P1M";"CPI";"ZA";"132.91828041"
"2009-04";"P1M";"CPI";"AR";"264.6829474"
"2009-04";"P1M";"CPI";"AT";"91.65090844"
"2009-04";"P1M";"CPI";"AU";"95.08530686"
"2009-04";"P1M";"CPI";"BE";"90.28125137"
"2009-04";"P1M";"CPI";"BG";"64.52117933"
"2009-04";"P1M";"CPI";"BR";"101.21805585"
"2009-04";"P1M";"CPI";"CA";"108.04290752"
"2009-04";"P1M";"CPI";"CL";"120.58278687"
"2009-04";"P1M";"CPI";"CN";"109.35023814"
"2009-04";"P1M";"CPI";"CYP";"87.85855554"
"2009-04";"P1M";"CPI";"CZ";"66.31813796"
"2009-04";"P1M";"CPI";"DE";"94.03143936"
"2009-04";"P1M";"CPI";"DK";"90.90368177"
"2009-04";"P1M";"CPI";"EE";"75.97726145"
"2009-04";"P1M";"CPI";"EG";"120.58139742"
"2009-04";"P1M";"CPI";"ES";"84.64058364"
"2009-04";"P1M";"CPI";"FI";"94.60656798"
"2009-04";"P1M";"CPI";"FR";"92.72080396"
"2009-04";"P1M";"CPI";"GB";"132.25267112"
"2009-04";"P1M";"CPI";"GR";"83.17536548"
"2009-04";"P1M";"CPI";"HK";"152.85558115"
"2009-04";"P1M";"CPI";"HR";"81.8391751"
"2009-04";"P1M";"CPI";"HU";"76.99504148"
"2009-04";"P1M";"CPI";"IE";"84.60963141"
"2009-04";"P1M";"CPI";"ILS";"135.96853254"
"2009-04";"P1M";"CPI";"IN";"107.22840898"
"2009-04";"P1M";"CPI";"IT";"89.06569996"
"2009-04";"P1M";"CPI";"JO";"111.78154452"
"2009-04";"P1M";"CPI";"JP";"140.12215821"
"2009-04";"P1M";"CPI";"KR";"132.45289826"
"2009-04";"P1M";"CPI";"LT";"77.34796121"
"2009-04";"P1M";"CPI";"LU";"89.66282155"
"2009-04";"P1M";"CPI";"LV";"79.28770928"
"2009-04";"P1M";"CPI";"MTL";"91.25209496"
"2009-04";"P1M";"CPI";"MX";"153.77965944"
"2009-04";"P1M";"CPI";"MY";"123.22487047"
"2009-04";"P1M";"CPI";"NL";"90.29165595"
"2009-04";"P1M";"CPI";"NO";"98.84980505"
"2009-04";"P1M";"CPI";"NZ";"95.2376593"
"2009-04";"P1M";"CPI";"PE";"112.07976539"
"2009-04";"P1M";"CPI";"PH";"103.26111398"
"2009-04";"P1M";"CPI";"PL";"98.85276139"
"2009-04";"P1M";"CPI";"PT";"86.99070296"
"2009-04";"P1M";"CPI";"RO";"76.59472859"
"2009-04";"P1M";"CPI";"RU";"68.58346218"
"2009-04";"P1M";"CPI";"SA";"126.97055537"
"2009-04";"P1M";"CPI";"SE";"118.06435506"
"2009-04";"P1M";"CPI";"SG";"121.60893671"
"2009-04";"P1M";"CPI";"SI";"85.19887169"
"2009-04";"P1M";"CPI";"SK";"50.63125461"
"2009-04";"P1M";"CPI";"TH";"104.28073292"
"2009-04";"P1M";"CPI";"TR";"97.64450657"
"2009-04";"P1M";"CPI";"US";"129.20233417"
"2009-04";"P1M";"CPI";"ZA";"120.42105052"
"2009-05";"P1M";"CPI";"AR";"274.96977923"
"2009-05";"P1M";"CPI";"AT";"91.72434622"
"2009-05";"P1M";"CPI";"AU";"91.90452002"
"2009-05";"P1M";"CPI";"BE";"90.59313538"
"2009-05";"P1M";"CPI";"BG";"64.60073602"
"2009-05";"P1M";"CPI";"BR";"97.96837546"
"2009-05";"P1M";"CPI";"CA";"104.69933813"
"2009-05";"P1M";"CPI";"CL";"121.77966069"
"2009-05";"P1M";"CPI";"CN";"112.90587208"
"2009-05";"P1M";"CPI";"CYP";"87.64016286"
"2009-05";"P1M";"CPI";"CZ";"66.36197143"
"2009-05";"P1M";"CPI";"DE";"94.2291537"
"2009-05";"P1M";"CPI";"DK";"90.84268103"
"2009-05";"P1M";"CPI";"EE";"76.05168853"
"2009-05";"P1M";"CPI";"EG";"123.40212971"
"2009-05";"P1M";"CPI";"ES";"84.85118471"
"2009-05";"P1M";"CPI";"FI";"94.83074902"
"2009-05";"P1M";"CPI";"FR";"92.93122531"
"2009-05";"P1M";"CPI";"GB";"130.23407259"
"2009-05";"P1M";"CPI";"GR";"83.26292066"
"2009-05";"P1M";"CPI";"HK";"158.18387883"
"2009-05";"P1M";"CPI";"HR";"81.52391167"
"2009-05";"P1M";"CPI";"HU";"73.05867775"
"2009-05";"P1M";"CPI";"IE";"85.33380976"
"2009-05";"P1M";"CPI";"ILS";"136.37059553"
"2009-05";"P1M";"CPI";"IN";"106.93127016"
"2009-05";"P1M";"CPI";"IT";"89.19192481"
"2009-05";"P1M";"CPI";"JO";"115.22378072"
"2009-05";"P1M";"CPI";"JP";"142.43023896"
"2009-05";"P1M";"CPI";"KR";"129.03603638"
"2009-05";"P1M";"CPI";"LT";"77.6333256"
"2009-05";"P1M";"CPI";"LU";"89.82699908"
"2009-05";"P1M";"CPI";"LV";"79.77999422"
"2009-05";"P1M";"CPI";"MTL";"91.61699193"
"2009-05";"P1M";"CPI";"MX";"155.51627272"
"2009-05";"P1M";"CPI";"MY";"124.62893965"
"2009-05";"P1M";"CPI";"NL";"90.35898294"
"2009-05";"P1M";"CPI";"NO";"98.78676231"
"2009-05";"P1M";"CPI";"NZ";"93.79963206"
"2009-05";"P1M";"CPI";"PE";"112.86396575"
"2009-05";"P1M";"CPI";"PH";"105.527553"
"2009-05";"P1M";"CPI";"PL";"98.14735397"
"2009-05";"P1M";"CPI";"PT";"87.36825339"
"2009-05";"P1M";"CPI";"RO";"76.0527462"
"2009-05";"P1M";"CPI";"RU";"67.24614229"
"2009-05";"P1M";"CPI";"SA";"130.97530688"
"2009-05";"P1M";"CPI";"SE";"115.37715274"
"2009-05";"P1M";"CPI";"SG";"121.73165068"
"2009-05";"P1M";"CPI";"SI";"85.24463128"
"2009-05";"P1M";"CPI";"SK";"50.68495797"
"2009-05";"P1M";"CPI";"TH";"106.04746275"
"2009-05";"P1M";"CPI";"TR";"97.0857823"
"2009-05";"P1M";"CPI";"US";"133.63740654"
"2009-05";"P1M";"CPI";"ZA";"115.27348321"
"2009-06";"P1M";"CPI";"AR";"284.68498776"
"2009-06";"P1M";"CPI";"AT";"91.80339881"
"2009-06";"P1M";"CPI";"AU";"89.94291734"
"2009-06";"P1M";"CPI";"BE";"90.7933501"
"2009-06";"P1M";"CPI";"BG";"64.21766108"
"2009-06";"P1M";"CPI";"BR";"94.63670823"
"2009-06";"P1M";"CPI";"CA";"104.4069485"
"2009-06";"P1M";"CPI";"CL";"121.47346619"
"2009-06";"P1M";"CPI";"CN";"116.35332946"
"2009-06";"P1M";"CPI";"CYP";"87.72493395"
"2009-06";"P1M";"CPI";"CZ";"65.88805143"
"2009-06";"P1M";"CPI";"DE";"94.02818034"
"2009-06";"P1M";"CPI";"DK";"90.53682423"
"2009-06";"P1M";"CPI";"EE";"76.13952969"
"2009-06";"P1M";"CPI";"EG";"124.99110493"
"2009-06";"P1M";"CPI";"ES";"84.66226371"
"2009-06";"P1M";"CPI";"FI";"94.72458496"
"2009-06";"P1M";"CPI";"FR";"92.90352413"
"2009-06";"P1M";"CPI";"GB";"125.81466933"
"2009-06";"P1M";"CPI";"GR";"83.06329537"
"2009-06";"P1M";"CPI";"HK";"163.16321963"
"2009-06";"P1M";"CPI";"HR";"80.87540615"
"2009-06";"P1M";"CPI";"HU";"72.52722186"
"2009-06";"P1M";"CPI";"IE";"85.6728947"
"2009-06";"P1M";"CPI";"ILS";"135.04281035"
"2009-06";"P1M";"CPI";"IN";"107.37781259"
"2009-06";"P1M";"CPI";"IT";"89.22663464"
"2009-06";"P1M";"CPI";"JO";"118.1867817"
"2009-06";"P1M";"CPI";"JP";"146.553953"
"2009-06";"P1M";"CPI";"KR";"133.38596043"
"2009-06";"P1M";"CPI";"LT";"77.78210555"
"2009-06";"P1M";"CPI";"LU";"89.48716713"
"2009-06";"P1M";"CPI";"LV";"79.32150044"
"2009-06";"P1M";"CPI";"MTL";"91.70664248"
"2009-06";"P1M";"CPI";"MX";"161.01287332"
"2009-06";"P1M";"CPI";"MY";"128.28707577"
"2009-06";"P1M";"CPI";"NL";"90.22916556"
"2009-06";"P1M";"CPI";"NO";"99.82135294"
"2009-06";"P1M";"CPI";"NZ";"90.81006964"
"2009-06";"P1M";"CPI";"PE";"115.96303082"
"2009-06";"P1M";"CPI";"PH";"108.99247395"
"2009-06";"P1M";"CPI";"PL";"100.10655621"
"2009-06";"P1M";"CPI";"PT";"87.32660374"
"2009-06";"P1M";"CPI";"RO";"76.60642611"
"2009-06";"P1M";"CPI";"RU";"66.821662"
"2009-06";"P1M";"CPI";"SA";"134.40677521"
"2009-06";"P1M";"CPI";"SE";"118.45761496"
"2009-06";"P1M";"CPI";"SG";"124.19950187"
"2009-06";"P1M";"CPI";"SI";"85.01055304"
"2009-06";"P1M";"CPI";"SK";"50.59835181"
"2009-06";"P1M";"CPI";"TH";"107.27442847"
"2009-06";"P1M";"CPI";"TR";"98.41961079"
"2009-06";"P1M";"CPI";"US";"136.55699729"
"2009-06";"P1M";"CPI";"ZA";"113.73232853"
"2009-07";"P1M";"CPI";"AR";"286.09843782"
"2009-07";"P1M";"CPI";"AT";"91.383122"
"2009-07";"P1M";"CPI";"AU";"89.62540043"
"2009-07";"P1M";"CPI";"BE";"90.48214121"
"2009-07";"P1M";"CPI";"BG";"64.395593"
"2009-07";"P1M";"CPI";"BR";"93.06883839"
"2009-07";"P1M";"CPI";"CA";"105.05921933"
"2009-07";"P1M";"CPI";"CL";"120.37810441"
"2009-07";"P1M";"CPI";"CN";"116.44889274"
"2009-07";"P1M";"CPI";"CYP";"87.76134992"
"2009-07";"P1M";"CPI";"CZ";"64.04344176"
"2009-07";"P1M";"CPI";"DE";"93.83310928"
